Activity_ActivityIdentifier,Site_Abb,Water_Year,Activity_StartDate,variable,method1_value,method2_value,difference_method1_minus_method2,exception_type
c4a4056e-2190-4d80-8c9f-ce04759ba504,"Shingle Creek, MN",2020,2020-09-15,Specific_Conductance,975.0,959.0,16.0,values_differ
c4a4056e-2190-4d80-8c9f-ce04759ba504,"Shingle Creek, MN",2020,2020-09-15,Water_Temperature_C,17.1,17.5,-0.3999999999999986,values_differ
c4a4056e-2190-4d80-8c9f-ce04759ba504,"Shingle Creek, MN",2020,2020-09-15,pH,7.2,,,method2_missing_method1_has_value
43d97fe1-e3eb-441f-8530-1da3914e6153,"Shingle Creek, MN",2020,2020-09-23,Dissolved_Oxygen_mg_L,5.5,,,method2_missing_method1_has_value
43d97fe1-e3eb-441f-8530-1da3914e6153,"Shingle Creek, MN",2020,2020-09-23,Specific_Conductance,1210.0,1180.0,30.0,values_differ
43d97fe1-e3eb-441f-8530-1da3914e6153,"Shingle Creek, MN",2020,2020-09-23,Water_Temperature_C,16.8,17.2,-0.3999999999999986,values_differ
43d97fe1-e3eb-441f-8530-1da3914e6153,"Shingle Creek, MN",2020,2020-09-23,pH,7.1,,,method2_missing_method1_has_value
abaeb78e-3d6c-45f5-b851-b8893a713a64,"Sope Creek, GA",2013,2012-10-11,Discharge_cfs,3.1,5.15,-2.0500000000000003,values_differ
abaeb78e-3d6c-45f5-b851-b8893a713a64,"Sope Creek, GA",2013,2012-10-11,Dissolved_Oxygen_mg_L,9.3,,,method2_missing_method1_has_value
abaeb78e-3d6c-45f5-b851-b8893a713a64,"Sope Creek, GA",2013,2012-10-11,Specific_Conductance,127.0,,,method2_missing_method1_has_value
abaeb78e-3d6c-45f5-b851-b8893a713a64,"Sope Creek, GA",2013,2012-10-11,Water_Temperature_C,14.9,,,method2_missing_method1_has_value
abaeb78e-3d6c-45f5-b851-b8893a713a64,"Sope Creek, GA",2013,2012-10-11,pH,6.6,,,method2_missing_method1_has_value
7d858f42-9ce1-42ad-a0e4-d5fa61437089,"Sope Creek, GA",2013,2012-10-25,Discharge_cfs,2.0,3.43,-1.4300000000000002,values_differ
7d858f42-9ce1-42ad-a0e4-d5fa61437089,"Sope Creek, GA",2013,2012-10-25,Dissolved_Oxygen_mg_L,8.4,,,method2_missing_method1_has_value
7d858f42-9ce1-42ad-a0e4-d5fa61437089,"Sope Creek, GA",2013,2012-10-25,Specific_Conductance,120.0,,,method2_missing_method1_has_value
7d858f42-9ce1-42ad-a0e4-d5fa61437089,"Sope Creek, GA",2013,2012-10-25,Water_Temperature_C,14.6,,,method2_missing_method1_has_value
7d858f42-9ce1-42ad-a0e4-d5fa61437089,"Sope Creek, GA",2013,2012-10-25,pH,6.4,,,method2_missing_method1_has_value
a5499b33-7b21-4a3d-80df-3b9397f2018d,"Sope Creek, GA",2013,2012-11-05,Discharge_cfs,6.4,6.36,0.040000000000000036,values_differ
a5499b33-7b21-4a3d-80df-3b9397f2018d,"Sope Creek, GA",2013,2012-11-05,Dissolved_Oxygen_mg_L,8.9,,,method2_missing_method1_has_value
a5499b33-7b21-4a3d-80df-3b9397f2018d,"Sope Creek, GA",2013,2012-11-05,Specific_Conductance,110.0,,,method2_missing_method1_has_value
a5499b33-7b21-4a3d-80df-3b9397f2018d,"Sope Creek, GA",2013,2012-11-05,Water_Temperature_C,11.5,,,method2_missing_method1_has_value
a5499b33-7b21-4a3d-80df-3b9397f2018d,"Sope Creek, GA",2013,2012-11-05,pH,6.2,,,method2_missing_method1_has_value
5455d85e-77fe-4a1a-9765-3ab5907497d7,"Sope Creek, GA",2013,2012-11-19,Discharge_cfs,6.1,5.85,0.25,values_differ
5455d85e-77fe-4a1a-9765-3ab5907497d7,"Sope Creek, GA",2013,2012-11-19,Dissolved_Oxygen_mg_L,10.1,,,method2_missing_method1_has_value
5455d85e-77fe-4a1a-9765-3ab5907497d7,"Sope Creek, GA",2013,2012-11-19,Specific_Conductance,106.0,,,method2_missing_method1_has_value
5455d85e-77fe-4a1a-9765-3ab5907497d7,"Sope Creek, GA",2013,2012-11-19,Water_Temperature_C,9.6,,,method2_missing_method1_has_value
5455d85e-77fe-4a1a-9765-3ab5907497d7,"Sope Creek, GA",2013,2012-11-19,pH,7.0,,,method2_missing_method1_has_value
fd1bed0b-72d4-4121-bd5b-9a2e60f7912e,"Sope Creek, GA",2013,2012-12-05,Discharge_cfs,6.4,6.1,0.3000000000000007,values_differ
fd1bed0b-72d4-4121-bd5b-9a2e60f7912e,"Sope Creek, GA",2013,2012-12-05,Dissolved_Oxygen_mg_L,9.5,,,method2_missing_method1_has_value
fd1bed0b-72d4-4121-bd5b-9a2e60f7912e,"Sope Creek, GA",2013,2012-12-05,Specific_Conductance,113.0,,,method2_missing_method1_has_value
fd1bed0b-72d4-4121-bd5b-9a2e60f7912e,"Sope Creek, GA",2013,2012-12-05,Water_Temperature_C,12.8,,,method2_missing_method1_has_value
fd1bed0b-72d4-4121-bd5b-9a2e60f7912e,"Sope Creek, GA",2013,2012-12-05,pH,7.1,,,method2_missing_method1_has_value
5a497c21-7f47-45a7-96a4-54416d959723,"Sope Creek, GA",2013,2012-12-18,Discharge_cfs,12.0,11.4,0.5999999999999996,values_differ
5a497c21-7f47-45a7-96a4-54416d959723,"Sope Creek, GA",2013,2012-12-18,Dissolved_Oxygen_mg_L,9.9,,,method2_missing_method1_has_value
5a497c21-7f47-45a7-96a4-54416d959723,"Sope Creek, GA",2013,2012-12-18,Specific_Conductance,74.0,,,method2_missing_method1_has_value
5a497c21-7f47-45a7-96a4-54416d959723,"Sope Creek, GA",2013,2012-12-18,Water_Temperature_C,11.2,,,method2_missing_method1_has_value
5a497c21-7f47-45a7-96a4-54416d959723,"Sope Creek, GA",2013,2012-12-18,pH,6.9,,,method2_missing_method1_has_value
c87a1032-95fb-4c17-a282-25f78598684d,"Sope Creek, GA",2013,2013-01-08,Discharge_cfs,15.0,14.8,0.1999999999999993,values_differ
c87a1032-95fb-4c17-a282-25f78598684d,"Sope Creek, GA",2013,2013-01-08,Dissolved_Oxygen_mg_L,11.6,,,method2_missing_method1_has_value
c87a1032-95fb-4c17-a282-25f78598684d,"Sope Creek, GA",2013,2013-01-08,Specific_Conductance,110.0,,,method2_missing_method1_has_value
c87a1032-95fb-4c17-a282-25f78598684d,"Sope Creek, GA",2013,2013-01-08,Water_Temperature_C,6.7,,,method2_missing_method1_has_value
c87a1032-95fb-4c17-a282-25f78598684d,"Sope Creek, GA",2013,2013-01-08,pH,7.1,,,method2_missing_method1_has_value
0ffcfa45-36f1-4783-86dc-d8bc40f9db6c,"Sope Creek, GA",2013,2013-01-22,Discharge_cfs,24.0,23.9,0.10000000000000142,values_differ
0ffcfa45-36f1-4783-86dc-d8bc40f9db6c,"Sope Creek, GA",2013,2013-01-22,Dissolved_Oxygen_mg_L,11.6,,,method2_missing_method1_has_value
0ffcfa45-36f1-4783-86dc-d8bc40f9db6c,"Sope Creek, GA",2013,2013-01-22,Specific_Conductance,106.0,,,method2_missing_method1_has_value
0ffcfa45-36f1-4783-86dc-d8bc40f9db6c,"Sope Creek, GA",2013,2013-01-22,Water_Temperature_C,6.8,,,method2_missing_method1_has_value
0ffcfa45-36f1-4783-86dc-d8bc40f9db6c,"Sope Creek, GA",2013,2013-01-22,pH,7.0,,,method2_missing_method1_has_value
db9ed17d-13a3-440b-b332-cbcc5afffa25,"Sope Creek, GA",2013,2013-02-05,Discharge_cfs,23.0,23.4,-0.3999999999999986,values_differ
db9ed17d-13a3-440b-b332-cbcc5afffa25,"Sope Creek, GA",2013,2013-02-05,Dissolved_Oxygen_mg_L,11.2,,,method2_missing_method1_has_value
db9ed17d-13a3-440b-b332-cbcc5afffa25,"Sope Creek, GA",2013,2013-02-05,Specific_Conductance,98.0,,,method2_missing_method1_has_value
db9ed17d-13a3-440b-b332-cbcc5afffa25,"Sope Creek, GA",2013,2013-02-05,Water_Temperature_C,9.0,,,method2_missing_method1_has_value
db9ed17d-13a3-440b-b332-cbcc5afffa25,"Sope Creek, GA",2013,2013-02-05,pH,6.8,,,method2_missing_method1_has_value
ae620c2e-63a0-4ff5-849e-843c8815a774,"Sope Creek, GA",2013,2013-02-19,Dissolved_Oxygen_mg_L,11.2,,,method2_missing_method1_has_value
ae620c2e-63a0-4ff5-849e-843c8815a774,"Sope Creek, GA",2013,2013-02-19,Specific_Conductance,83.0,,,method2_missing_method1_has_value
ae620c2e-63a0-4ff5-849e-843c8815a774,"Sope Creek, GA",2013,2013-02-19,Water_Temperature_C,8.1,,,method2_missing_method1_has_value
ae620c2e-63a0-4ff5-849e-843c8815a774,"Sope Creek, GA",2013,2013-02-19,pH,7.0,,,method2_missing_method1_has_value
a4f3d97c-6c12-4a29-b125-ff9ba24f9daa,"Sope Creek, GA",2013,2013-03-07,Discharge_cfs,29.0,28.6,0.3999999999999986,values_differ
a4f3d97c-6c12-4a29-b125-ff9ba24f9daa,"Sope Creek, GA",2013,2013-03-07,Dissolved_Oxygen_mg_L,11.7,,,method2_missing_method1_has_value
a4f3d97c-6c12-4a29-b125-ff9ba24f9daa,"Sope Creek, GA",2013,2013-03-07,Specific_Conductance,90.0,,,method2_missing_method1_has_value
a4f3d97c-6c12-4a29-b125-ff9ba24f9daa,"Sope Creek, GA",2013,2013-03-07,Water_Temperature_C,7.4,,,method2_missing_method1_has_value
a4f3d97c-6c12-4a29-b125-ff9ba24f9daa,"Sope Creek, GA",2013,2013-03-07,pH,6.2,,,method2_missing_method1_has_value
2efac845-a5c9-480b-a784-9d38f4ea2834,"Sope Creek, GA",2013,2013-03-21,Dissolved_Oxygen_mg_L,11.1,,,method2_missing_method1_has_value
2efac845-a5c9-480b-a784-9d38f4ea2834,"Sope Creek, GA",2013,2013-03-21,Specific_Conductance,92.0,,,method2_missing_method1_has_value
2efac845-a5c9-480b-a784-9d38f4ea2834,"Sope Creek, GA",2013,2013-03-21,Water_Temperature_C,8.4,,,method2_missing_method1_has_value
2efac845-a5c9-480b-a784-9d38f4ea2834,"Sope Creek, GA",2013,2013-03-21,pH,7.0,,,method2_missing_method1_has_value
018fe3f0-a5db-4db4-a9d5-1234628c6e36,"Sope Creek, GA",2013,2013-04-01,Discharge_cfs,40.0,40.2,-0.20000000000000284,values_differ
018fe3f0-a5db-4db4-a9d5-1234628c6e36,"Sope Creek, GA",2013,2013-04-01,Dissolved_Oxygen_mg_L,9.8,,,method2_missing_method1_has_value
018fe3f0-a5db-4db4-a9d5-1234628c6e36,"Sope Creek, GA",2013,2013-04-01,Specific_Conductance,83.0,,,method2_missing_method1_has_value
018fe3f0-a5db-4db4-a9d5-1234628c6e36,"Sope Creek, GA",2013,2013-04-01,Water_Temperature_C,14.6,,,method2_missing_method1_has_value
018fe3f0-a5db-4db4-a9d5-1234628c6e36,"Sope Creek, GA",2013,2013-04-01,pH,6.5,,,method2_missing_method1_has_value
cf9b2fda-6672-4366-88d8-0a89907c5434,"Sope Creek, GA",2013,2013-04-16,Discharge_cfs,34.0,33.9,0.10000000000000142,values_differ
cf9b2fda-6672-4366-88d8-0a89907c5434,"Sope Creek, GA",2013,2013-04-16,Dissolved_Oxygen_mg_L,9.1,,,method2_missing_method1_has_value
cf9b2fda-6672-4366-88d8-0a89907c5434,"Sope Creek, GA",2013,2013-04-16,Specific_Conductance,98.0,,,method2_missing_method1_has_value
cf9b2fda-6672-4366-88d8-0a89907c5434,"Sope Creek, GA",2013,2013-04-16,Water_Temperature_C,16.0,,,method2_missing_method1_has_value
cf9b2fda-6672-4366-88d8-0a89907c5434,"Sope Creek, GA",2013,2013-04-16,pH,6.5,,,method2_missing_method1_has_value
f2b28fe6-1f9d-4b22-b7a6-e18767852c60,"Sope Creek, GA",2013,2013-05-07,Discharge_cfs,105.0,104.0,1.0,values_differ
f2b28fe6-1f9d-4b22-b7a6-e18767852c60,"Sope Creek, GA",2013,2013-05-07,Dissolved_Oxygen_mg_L,9.6,,,method2_missing_method1_has_value
f2b28fe6-1f9d-4b22-b7a6-e18767852c60,"Sope Creek, GA",2013,2013-05-07,Specific_Conductance,70.0,,,method2_missing_method1_has_value
f2b28fe6-1f9d-4b22-b7a6-e18767852c60,"Sope Creek, GA",2013,2013-05-07,Water_Temperature_C,14.5,,,method2_missing_method1_has_value
f2b28fe6-1f9d-4b22-b7a6-e18767852c60,"Sope Creek, GA",2013,2013-05-07,pH,6.3,,,method2_missing_method1_has_value
b70031a5-66a2-42a6-8664-8977a8984f39,"Sope Creek, GA",2013,2013-05-23,Discharge_cfs,26.0,23.4,2.6000000000000014,values_differ
b70031a5-66a2-42a6-8664-8977a8984f39,"Sope Creek, GA",2013,2013-05-23,Dissolved_Oxygen_mg_L,8.1,,,method2_missing_method1_has_value
b70031a5-66a2-42a6-8664-8977a8984f39,"Sope Creek, GA",2013,2013-05-23,Specific_Conductance,105.0,,,method2_missing_method1_has_value
b70031a5-66a2-42a6-8664-8977a8984f39,"Sope Creek, GA",2013,2013-05-23,Water_Temperature_C,20.4,,,method2_missing_method1_has_value
b70031a5-66a2-42a6-8664-8977a8984f39,"Sope Creek, GA",2013,2013-05-23,pH,6.4,,,method2_missing_method1_has_value
8d8f2d2b-095e-4f65-a993-2f0460537504,"Sope Creek, GA",2013,2013-06-05,Discharge_cfs,24.0,21.5,2.5,values_differ
8d8f2d2b-095e-4f65-a993-2f0460537504,"Sope Creek, GA",2013,2013-06-05,Dissolved_Oxygen_mg_L,8.0,,,method2_missing_method1_has_value
8d8f2d2b-095e-4f65-a993-2f0460537504,"Sope Creek, GA",2013,2013-06-05,Specific_Conductance,152.0,,,method2_missing_method1_has_value
8d8f2d2b-095e-4f65-a993-2f0460537504,"Sope Creek, GA",2013,2013-06-05,Water_Temperature_C,21.5,,,method2_missing_method1_has_value
8d8f2d2b-095e-4f65-a993-2f0460537504,"Sope Creek, GA",2013,2013-06-05,pH,6.8,,,method2_missing_method1_has_value
ce243789-80bc-4245-8d99-e7e0c6a86e49,"Sope Creek, GA",2013,2013-06-27,Discharge_cfs,34.0,30.9,3.1000000000000014,values_differ
ce243789-80bc-4245-8d99-e7e0c6a86e49,"Sope Creek, GA",2013,2013-06-27,Dissolved_Oxygen_mg_L,7.9,,,method2_missing_method1_has_value
ce243789-80bc-4245-8d99-e7e0c6a86e49,"Sope Creek, GA",2013,2013-06-27,Specific_Conductance,128.0,,,method2_missing_method1_has_value
ce243789-80bc-4245-8d99-e7e0c6a86e49,"Sope Creek, GA",2013,2013-06-27,Water_Temperature_C,23.7,,,method2_missing_method1_has_value
ce243789-80bc-4245-8d99-e7e0c6a86e49,"Sope Creek, GA",2013,2013-06-27,pH,6.9,,,method2_missing_method1_has_value
0911b3a6-9ae7-4e72-8ce2-129dba9364a3,"Sope Creek, GA",2013,2013-07-11,Discharge_cfs,37.0,33.9,3.1000000000000014,values_differ
0911b3a6-9ae7-4e72-8ce2-129dba9364a3,"Sope Creek, GA",2013,2013-07-11,Dissolved_Oxygen_mg_L,8.0,,,method2_missing_method1_has_value
0911b3a6-9ae7-4e72-8ce2-129dba9364a3,"Sope Creek, GA",2013,2013-07-11,Specific_Conductance,103.0,,,method2_missing_method1_has_value
0911b3a6-9ae7-4e72-8ce2-129dba9364a3,"Sope Creek, GA",2013,2013-07-11,Water_Temperature_C,22.5,,,method2_missing_method1_has_value
0911b3a6-9ae7-4e72-8ce2-129dba9364a3,"Sope Creek, GA",2013,2013-07-11,pH,7.0,,,method2_missing_method1_has_value
7dc22696-49a9-4087-85a5-07a12afbc69a,"Sope Creek, GA",2013,2013-07-22,Discharge_cfs,50.0,47.1,2.8999999999999986,values_differ
7dc22696-49a9-4087-85a5-07a12afbc69a,"Sope Creek, GA",2013,2013-07-22,Dissolved_Oxygen_mg_L,7.7,,,method2_missing_method1_has_value
7dc22696-49a9-4087-85a5-07a12afbc69a,"Sope Creek, GA",2013,2013-07-22,Specific_Conductance,91.0,,,method2_missing_method1_has_value
7dc22696-49a9-4087-85a5-07a12afbc69a,"Sope Creek, GA",2013,2013-07-22,Water_Temperature_C,22.8,,,method2_missing_method1_has_value
7dc22696-49a9-4087-85a5-07a12afbc69a,"Sope Creek, GA",2013,2013-07-22,pH,7.0,,,method2_missing_method1_has_value
6dc72d38-a596-43d2-b3f0-61990765896c,"Sope Creek, GA",2013,2013-08-07,Discharge_cfs,25.0,22.9,2.1000000000000014,values_differ
6dc72d38-a596-43d2-b3f0-61990765896c,"Sope Creek, GA",2013,2013-08-07,Specific_Conductance,115.0,,,method2_missing_method1_has_value
6dc72d38-a596-43d2-b3f0-61990765896c,"Sope Creek, GA",2013,2013-08-07,Water_Temperature_C,22.9,,,method2_missing_method1_has_value
6dc72d38-a596-43d2-b3f0-61990765896c,"Sope Creek, GA",2013,2013-08-07,pH,7.1,,,method2_missing_method1_has_value
4800c27d-124b-4bcf-98f8-4ad6df6c0c5e,"Sope Creek, GA",2013,2013-08-26,Discharge_cfs,22.0,20.2,1.8000000000000007,values_differ
4800c27d-124b-4bcf-98f8-4ad6df6c0c5e,"Sope Creek, GA",2013,2013-08-26,Dissolved_Oxygen_mg_L,8.6,,,method2_missing_method1_has_value
4800c27d-124b-4bcf-98f8-4ad6df6c0c5e,"Sope Creek, GA",2013,2013-08-26,Specific_Conductance,105.0,,,method2_missing_method1_has_value
4800c27d-124b-4bcf-98f8-4ad6df6c0c5e,"Sope Creek, GA",2013,2013-08-26,Water_Temperature_C,20.9,,,method2_missing_method1_has_value
4800c27d-124b-4bcf-98f8-4ad6df6c0c5e,"Sope Creek, GA",2013,2013-08-26,pH,7.2,,,method2_missing_method1_has_value
dfdd46f8-5459-44d8-8421-b3c049c5b848,"Sope Creek, GA",2013,2013-09-10,Discharge_cfs,16.0,13.7,2.3000000000000007,values_differ
dfdd46f8-5459-44d8-8421-b3c049c5b848,"Sope Creek, GA",2013,2013-09-10,Dissolved_Oxygen_mg_L,8.1,,,method2_missing_method1_has_value
dfdd46f8-5459-44d8-8421-b3c049c5b848,"Sope Creek, GA",2013,2013-09-10,Specific_Conductance,118.0,,,method2_missing_method1_has_value
dfdd46f8-5459-44d8-8421-b3c049c5b848,"Sope Creek, GA",2013,2013-09-10,Water_Temperature_C,21.9,,,method2_missing_method1_has_value
dfdd46f8-5459-44d8-8421-b3c049c5b848,"Sope Creek, GA",2013,2013-09-10,pH,7.3,,,method2_missing_method1_has_value
b9369b15-f776-4738-ae97-62e5591ea2da,"Sope Creek, GA",2013,2013-09-26,Discharge_cfs,50.0,46.4,3.6000000000000014,values_differ
b9369b15-f776-4738-ae97-62e5591ea2da,"Sope Creek, GA",2013,2013-09-26,Dissolved_Oxygen_mg_L,8.6,,,method2_missing_method1_has_value
b9369b15-f776-4738-ae97-62e5591ea2da,"Sope Creek, GA",2013,2013-09-26,Specific_Conductance,72.0,,,method2_missing_method1_has_value
b9369b15-f776-4738-ae97-62e5591ea2da,"Sope Creek, GA",2013,2013-09-26,Water_Temperature_C,18.9,,,method2_missing_method1_has_value
b9369b15-f776-4738-ae97-62e5591ea2da,"Sope Creek, GA",2013,2013-09-26,pH,7.0,,,method2_missing_method1_has_value
898384cf-77b4-4129-9eba-b3fe754bfeaa,"Sope Creek, GA",2014,2013-10-22,Discharge_cfs,14.0,14.1,-0.09999999999999964,values_differ
898384cf-77b4-4129-9eba-b3fe754bfeaa,"Sope Creek, GA",2014,2013-10-22,Dissolved_Oxygen_mg_L,9.1,,,method2_missing_method1_has_value
898384cf-77b4-4129-9eba-b3fe754bfeaa,"Sope Creek, GA",2014,2013-10-22,Specific_Conductance,104.0,,,method2_missing_method1_has_value
898384cf-77b4-4129-9eba-b3fe754bfeaa,"Sope Creek, GA",2014,2013-10-22,Water_Temperature_C,15.0,,,method2_missing_method1_has_value
898384cf-77b4-4129-9eba-b3fe754bfeaa,"Sope Creek, GA",2014,2013-10-22,pH,7.2,,,method2_missing_method1_has_value
e5c57901-d7d9-4850-848e-e7902761bae9,"Sope Creek, GA",2014,2013-10-30,Dissolved_Oxygen_mg_L,9.1,,,method2_missing_method1_has_value
e5c57901-d7d9-4850-848e-e7902761bae9,"Sope Creek, GA",2014,2013-10-30,Specific_Conductance,105.0,,,method2_missing_method1_has_value
e5c57901-d7d9-4850-848e-e7902761bae9,"Sope Creek, GA",2014,2013-10-30,Water_Temperature_C,14.1,,,method2_missing_method1_has_value
e5c57901-d7d9-4850-848e-e7902761bae9,"Sope Creek, GA",2014,2013-10-30,pH,7.2,,,method2_missing_method1_has_value
900b8550-e242-4f57-913a-cd293f8bb51a,"Sope Creek, GA",2014,2013-11-04,Dissolved_Oxygen_mg_L,10.0,,,method2_missing_method1_has_value
900b8550-e242-4f57-913a-cd293f8bb51a,"Sope Creek, GA",2014,2013-11-04,Specific_Conductance,96.0,,,method2_missing_method1_has_value
900b8550-e242-4f57-913a-cd293f8bb51a,"Sope Creek, GA",2014,2013-11-04,Water_Temperature_C,12.1,,,method2_missing_method1_has_value
900b8550-e242-4f57-913a-cd293f8bb51a,"Sope Creek, GA",2014,2013-11-04,pH,7.1,,,method2_missing_method1_has_value
ef67fb70-a3a2-41ad-ab4a-80439ff25448,"Sope Creek, GA",2014,2013-11-18,Discharge_cfs,20.0,19.7,0.3000000000000007,values_differ
ef67fb70-a3a2-41ad-ab4a-80439ff25448,"Sope Creek, GA",2014,2013-11-18,Dissolved_Oxygen_mg_L,9.4,,,method2_missing_method1_has_value
ef67fb70-a3a2-41ad-ab4a-80439ff25448,"Sope Creek, GA",2014,2013-11-18,Specific_Conductance,99.0,,,method2_missing_method1_has_value
ef67fb70-a3a2-41ad-ab4a-80439ff25448,"Sope Creek, GA",2014,2013-11-18,Water_Temperature_C,14.8,,,method2_missing_method1_has_value
ef67fb70-a3a2-41ad-ab4a-80439ff25448,"Sope Creek, GA",2014,2013-11-18,pH,7.2,,,method2_missing_method1_has_value
6ae59de6-279d-4990-beff-cf7d708ce483,"Sope Creek, GA",2014,2013-12-03,Discharge_cfs,51.0,51.1,-0.10000000000000142,values_differ
6ae59de6-279d-4990-beff-cf7d708ce483,"Sope Creek, GA",2014,2013-12-03,Dissolved_Oxygen_mg_L,10.1,,,method2_missing_method1_has_value
6ae59de6-279d-4990-beff-cf7d708ce483,"Sope Creek, GA",2014,2013-12-03,Specific_Conductance,86.0,,,method2_missing_method1_has_value
6ae59de6-279d-4990-beff-cf7d708ce483,"Sope Creek, GA",2014,2013-12-03,Water_Temperature_C,10.3,,,method2_missing_method1_has_value
6ae59de6-279d-4990-beff-cf7d708ce483,"Sope Creek, GA",2014,2013-12-03,pH,7.1,,,method2_missing_method1_has_value
ccf6aaf1-931c-49a8-b290-7888f1c411d9,"Sope Creek, GA",2014,2013-12-19,Discharge_cfs,26.0,26.4,-0.3999999999999986,values_differ
ccf6aaf1-931c-49a8-b290-7888f1c411d9,"Sope Creek, GA",2014,2013-12-19,Dissolved_Oxygen_mg_L,11.9,,,method2_missing_method1_has_value
ccf6aaf1-931c-49a8-b290-7888f1c411d9,"Sope Creek, GA",2014,2013-12-19,Specific_Conductance,109.0,,,method2_missing_method1_has_value
ccf6aaf1-931c-49a8-b290-7888f1c411d9,"Sope Creek, GA",2014,2013-12-19,Water_Temperature_C,5.4,,,method2_missing_method1_has_value
ccf6aaf1-931c-49a8-b290-7888f1c411d9,"Sope Creek, GA",2014,2013-12-19,pH,6.8,,,method2_missing_method1_has_value
5b379d68-d79c-4eae-a40a-a238bbc36dc8,"Sope Creek, GA",2014,2014-01-08,Discharge_cfs,24.0,24.4,-0.3999999999999986,values_differ
5b379d68-d79c-4eae-a40a-a238bbc36dc8,"Sope Creek, GA",2014,2014-01-08,Dissolved_Oxygen_mg_L,13.7,,,method2_missing_method1_has_value
5b379d68-d79c-4eae-a40a-a238bbc36dc8,"Sope Creek, GA",2014,2014-01-08,Specific_Conductance,143.0,,,method2_missing_method1_has_value
5b379d68-d79c-4eae-a40a-a238bbc36dc8,"Sope Creek, GA",2014,2014-01-08,Water_Temperature_C,0.3,,,method2_missing_method1_has_value
5b379d68-d79c-4eae-a40a-a238bbc36dc8,"Sope Creek, GA",2014,2014-01-08,pH,7.2,,,method2_missing_method1_has_value
7642ba25-8dca-4b00-8a42-5770773edcf0,"Sope Creek, GA",2014,2014-01-23,Discharge_cfs,23.0,23.4,-0.3999999999999986,values_differ
7642ba25-8dca-4b00-8a42-5770773edcf0,"Sope Creek, GA",2014,2014-01-23,Dissolved_Oxygen_mg_L,12.8,,,method2_missing_method1_has_value
7642ba25-8dca-4b00-8a42-5770773edcf0,"Sope Creek, GA",2014,2014-01-23,Specific_Conductance,102.0,,,method2_missing_method1_has_value
7642ba25-8dca-4b00-8a42-5770773edcf0,"Sope Creek, GA",2014,2014-01-23,Water_Temperature_C,2.9,,,method2_missing_method1_has_value
7642ba25-8dca-4b00-8a42-5770773edcf0,"Sope Creek, GA",2014,2014-01-23,pH,6.7,,,method2_missing_method1_has_value
b59caecb-8ef7-449e-89cc-3a0592be46c9,"Sope Creek, GA",2014,2014-02-05,Dissolved_Oxygen_mg_L,11.0,,,method2_missing_method1_has_value
b59caecb-8ef7-449e-89cc-3a0592be46c9,"Sope Creek, GA",2014,2014-02-05,Specific_Conductance,58.0,,,method2_missing_method1_has_value
b59caecb-8ef7-449e-89cc-3a0592be46c9,"Sope Creek, GA",2014,2014-02-05,Water_Temperature_C,7.9,,,method2_missing_method1_has_value
b59caecb-8ef7-449e-89cc-3a0592be46c9,"Sope Creek, GA",2014,2014-02-05,pH,6.5,,,method2_missing_method1_has_value
e40fe760-3e70-4c4e-a01b-574b9f6068f3,"Sope Creek, GA",2014,2014-02-18,Discharge_cfs,38.0,37.8,0.20000000000000284,values_differ
e40fe760-3e70-4c4e-a01b-574b9f6068f3,"Sope Creek, GA",2014,2014-02-18,Dissolved_Oxygen_mg_L,10.8,,,method2_missing_method1_has_value
e40fe760-3e70-4c4e-a01b-574b9f6068f3,"Sope Creek, GA",2014,2014-02-18,Specific_Conductance,102.0,,,method2_missing_method1_has_value
e40fe760-3e70-4c4e-a01b-574b9f6068f3,"Sope Creek, GA",2014,2014-02-18,Water_Temperature_C,9.2,,,method2_missing_method1_has_value
e40fe760-3e70-4c4e-a01b-574b9f6068f3,"Sope Creek, GA",2014,2014-02-18,pH,6.5,,,method2_missing_method1_has_value
a99bb6b8-c2f5-4d47-bcbb-d71d7642ae03,"Sope Creek, GA",2014,2014-03-05,Discharge_cfs,24.0,24.4,-0.3999999999999986,values_differ
a99bb6b8-c2f5-4d47-bcbb-d71d7642ae03,"Sope Creek, GA",2014,2014-03-05,Dissolved_Oxygen_mg_L,11.3,,,method2_missing_method1_has_value
a99bb6b8-c2f5-4d47-bcbb-d71d7642ae03,"Sope Creek, GA",2014,2014-03-05,Specific_Conductance,96.0,,,method2_missing_method1_has_value
a99bb6b8-c2f5-4d47-bcbb-d71d7642ae03,"Sope Creek, GA",2014,2014-03-05,Water_Temperature_C,7.1,,,method2_missing_method1_has_value
a99bb6b8-c2f5-4d47-bcbb-d71d7642ae03,"Sope Creek, GA",2014,2014-03-05,pH,6.9,,,method2_missing_method1_has_value
15ff2587-235f-41c6-b8ec-5dea8db56a0e,"Sope Creek, GA",2014,2014-03-17,Dissolved_Oxygen_mg_L,10.1,,,method2_missing_method1_has_value
15ff2587-235f-41c6-b8ec-5dea8db56a0e,"Sope Creek, GA",2014,2014-03-17,Specific_Conductance,52.0,,,method2_missing_method1_has_value
15ff2587-235f-41c6-b8ec-5dea8db56a0e,"Sope Creek, GA",2014,2014-03-17,Water_Temperature_C,11.8,,,method2_missing_method1_has_value
15ff2587-235f-41c6-b8ec-5dea8db56a0e,"Sope Creek, GA",2014,2014-03-17,pH,6.6,,,method2_missing_method1_has_value
